"","Symbol","Date","High","Low","Open","Close","Volume"
"95","AAPL",2006-05-03,71.949998,70.179997,71.830002,71.139999,171747800
"96","AAPL",2006-05-04,72.889999,70.459997,71.220001,71.129999,215105100
"97","AAPL",2006-05-05,72.249998,71.15,71.860003,71.890003,140977900
"98","AAPL",2006-05-08,73.8,71.719999,72.990002,71.890003,148712900
"99","AAPL",2006-05-09,72.559999,70.620001,71.820002,71.029997,132916700
"100","AAPL",2006-05-10,71.329997,69.609998,71.290003,70.6,114972200
"101","AAPL",2006-05-11,70.839999,67.549997,70.789998,68.149998,203172200
"102","AAPL",2006-05-12,68.689997,66.860002,67.849998,67.700001,160443500
"103","AAPL",2006-05-15,68.380003,67.120001,67.37,67.790003,132294400
"104","AAPL",2006-05-16,68.25,64.75,68.100003,64.979999,234185000
"105","AAPL",2006-05-17,65.700002,64.069998,64.709999,65.259998,188548500
"106","AAPL",2006-05-18,66.260001,63.120003,65.680001,63.179997,164610600
"107","AAPL",2006-05-19,64.880003,62.820003,63.259999,64.510001,246466500
"108","AAPL",2006-05-22,63.990003,62.770001,63.87,63.380002,179743900
"109","AAPL",2006-05-23,65.189997,63,64.860003,63.149997,173603500
"110","AAPL",2006-05-24,63.650002,61.56,62.99,63.340001,229007800
"111","AAPL",2006-05-25,64.45,63.29,64.260002,64.329997,115843000
"112","AAPL",2006-05-26,64.560002,63.140003,64.310003,63.549999,108237500
"113","AAPL",2006-05-30,63.3,61.219999,63.29,61.219999,140850500
"114","AAPL",2006-05-31,61.789999,58.690001,61.759998,59.77,320244400
"115","AAPL",2006-06-01,62.279997,59.52,59.850001,62.170001,235627000
"116","AAPL",2006-06-02,63.100002,60.879998,62.99,61.660003,171446800
"117","AAPL",2006-06-05,61.149998,59.969997,61.149998,59.999998,151446400
"118","AAPL",2006-06-06,60.629999,58.91,60.220003,59.719998,181509300
"119","AAPL",2006-06-07,60.400001,58.35,60.1,58.559999,187626600
"120","AAPL",2006-06-08,60.929999,57.15,58.440002,60.760002,349370700
"121","AAPL",2006-06-09,61.56,59.099998,61.179998,59.240001,193959500
"122","AAPL",2006-06-12,59.729999,56.960002,59.399998,57.000003,179446400
"123","AAPL",2006-06-13,59.099998,57.359998,57.609997,58.33,270160800
"124","AAPL",2006-06-14,58.779997,56.690002,58.279999,57.609997,219534000
"125","AAPL",2006-06-15,59.739999,56.749997,57.300003,59.379997,297595900
"126","AAPL",2006-06-16,59.19,57.520001,58.960001,57.560002,209525400
"127","AAPL",2006-06-19,58.180003,57.000003,57.830002,57.200001,176143800
"128","AAPL",2006-06-20,58.35,57.290003,57.609997,57.47,168243600
"129","AAPL",2006-06-21,58.710002,57.300003,57.74,57.860003,215824000
"130","AAPL",2006-06-22,59.749999,58.070001,58.199997,59.580002,241408300
"131","AAPL",2006-06-23,60.170002,58.730002,59.719998,58.829998,165050900
"132","AAPL",2006-06-26,59.2,58.370001,59.169999,58.990002,116634000
"133","AAPL",2006-06-27,59.22,57.399999,59.089997,57.429999,137652900
"134","AAPL",2006-06-28,57.300003,55.41,57.290003,56.02,212676100
"135","AAPL",2006-06-29,59.089997,56.390002,56.759997,58.970001,218349600
"136","AAPL",2006-06-30,57.75,56.499998,57.590003,57.270002,184923900
"137","AAPL",2006-07-03,58.180003,57.339997,57.520001,57.949998,48692700
"138","AAPL",2006-07-05,57.600003,56.559999,57.15,57.000003,129560200
"139","AAPL",2006-07-06,57.399999,55.610001,57.089998,55.770001,158302200
"140","AAPL",2006-07-07,56.549999,54.67,55.480001,55.4,199840200
"141","AAPL",2006-07-10,56.489998,54.499999,55.7,55,132336400
"142","AAPL",2006-07-11,55.99,54.53,55.11,55.649999,206255700
"143","AAPL",2006-07-12,55.239999,52.92,55.170001,52.960001,231832300
"144","AAPL",2006-07-13,54.12,51.409998,52.029999,52.250001,312476500
"145","AAPL",2006-07-14,52.889999,50.16,52.5,50.670002,248259200
"146","AAPL",2006-07-17,53.110001,51.650001,51.729999,52.37,256135600
"147","AAPL",2006-07-18,53.850001,51.849998,53.159998,52.899999,250112100
"148","AAPL",2006-07-19,55.079999,52.36,52.960001,54.1,347685800
"149","AAPL",2006-07-20,61.590001,59.719998,60.96,60.500003,493036600
"150","AAPL",2006-07-21,61.149998,59.640003,59.820001,60.720001,222973100
"151","AAPL",2006-07-24,62.099999,60.430001,61.26,61.419997,180714100
"152","AAPL",2006-07-25,62.089999,60.780003,61.779999,61.930002,147267400
"153","AAPL",2006-07-26,64.639997,61.680003,61.999997,63.87,224606900
"154","AAPL",2006-07-27,65.02,62.859997,64.500001,63.400002,183761200
"155","AAPL",2006-07-28,65.680001,63.499998,63.940001,65.589999,172876900
"156","AAPL",2006-07-31,68.630002,66.280002,66.830001,67.96,223210400
"157","AAPL",2006-08-01,67.929999,65.940001,67.220003,67.180002,177941400
"158","AAPL",2006-08-02,68.680003,67.510003,67.65,68.159998,137692100
"159","AAPL",2006-08-03,70,67.810003,67.909999,69.589997,210261100
"160","AAPL",2006-08-04,68.610002,64.959998,67.049999,68.300001,463216600
"161","AAPL",2006-08-07,69.599998,66.310002,67.720001,67.210003,311378200
"162","AAPL",2006-08-08,67.110001,64.510001,67.09,64.780001,249466000
"163","AAPL",2006-08-09,65.599999,63.400002,65.430002,63.59,238959700
"164","AAPL",2006-08-10,64.810001,62.7,63.249999,64.069998,174440000
"165","AAPL",2006-08-11,64.129999,62.579997,63.229999,63.650002,194382300
"166","AAPL",2006-08-14,65.219997,63.6,64.049997,63.940001,179405100
"167","AAPL",2006-08-15,66.5,64.800001,65.34,66.449999,215338200
"168","AAPL",2006-08-16,68.070003,66.330003,67.1,67.98,195321000
"169","AAPL",2006-08-17,68.660003,67.180002,68.000001,67.589998,145287100
"170","AAPL",2006-08-18,68.399997,67.259997,67.710001,67.909999,134088500
"171","AAPL",2006-08-21,67.309999,66.149999,67.299998,66.560001,131556600
"172","AAPL",2006-08-22,68.320002,66.5,66.679997,67.619999,144242000
"173","AAPL",2006-08-23,68.650002,66.939997,68.000001,67.309999,134064700
"174","AAPL",2006-08-24,68.189999,66.270001,67.889998,67.810003,163797900
"175","AAPL",2006-08-25,69.049998,67.309999,67.339999,68.749998,135989700
"176","AAPL",2006-08-28,68.610002,66.679997,68.499999,66.979998,184540300
"177","AAPL",2006-08-29,67.259997,65.120002,66.989998,66.48,236833100
"178","AAPL",2006-08-30,67.819997,66.679997,67.339999,66.959997,170035600
"179","AAPL",2006-08-31,68.300001,66.659997,67.279998,67.849998,143674300
"180","AAPL",2006-09-01,68.650002,67.819997,68.479999,68.380003,102123700
"181","AAPL",2006-09-05,71.500001,68.55,68.970003,71.48,253114400
"182","AAPL",2006-09-06,71.689999,69.7,71.079998,70.030001,243525800
"183","AAPL",2006-09-07,73.48,70.249999,70.6,72.799997,316989400
"184","AAPL",2006-09-08,73.570002,71.909997,73.369997,72.519998,223980400
"185","AAPL",2006-09-11,73.729999,71.419999,72.430002,72.499997,237281100
"186","AAPL",2006-09-12,73.449999,71.45,72.809998,72.63,421171800
"187","AAPL",2006-09-13,74.319999,72.299999,72.849998,74.200003,286534500
"188","AAPL",2006-09-14,74.67,73.459999,73.719998,74.170002,200432400
"189","AAPL",2006-09-15,74.98,73.290002,74.599998,74.1,245463400
"190","AAPL",2006-09-18,74.859998,73.300002,73.8,73.890002,176319500
"191","AAPL",2006-09-19,74.36,72.799997,74.1,73.77,177512300
"192","AAPL",2006-09-20,75.680003,74.220003,74.38,75.26,205697800
"193","AAPL",2006-09-21,76.059999,74.019999,75.25,74.65,198531200
"194","AAPL",2006-09-22,74.339999,72.579999,74.299998,73.000002,166278000
"195","AAPL",2006-09-25,75.860001,73.719998,73.81,75.749998,214748100
"196","AAPL",2006-09-26,77.779998,76.099999,76.180001,77.610001,275737000
"197","AAPL",2006-09-27,77.469997,75.82,77.169997,76.41,202593300
"198","AAPL",2006-09-28,77.479998,75.950003,77.02,77.01,180902400
"199","AAPL",2006-09-29,77.519999,76.679999,77.110003,76.98,101453100
"200","AAPL",2006-10-02,75.870001,74.299998,75.100003,74.859998,178159800
"201","AAPL",2006-10-03,74.95,73.19,74.450002,74.08,197677200
"202","AAPL",2006-10-04,75.459998,73.159999,74.1,75.380003,207270700
"203","AAPL",2006-10-05,76.160001,74.130001,74.529997,74.829997,170970800
"204","AAPL",2006-10-06,75.040002,73.81,74.420001,74.220003,116739700
"205","AAPL",2006-10-09,75.080003,73.530001,73.8,74.629999,109555600
"206","AAPL",2006-10-10,74.579998,73.079997,74.539997,73.81,132897100
"207","AAPL",2006-10-11,73.979998,72.599999,73.419998,73.23,142963800
"208","AAPL",2006-10-12,75.390003,73.600002,73.610003,75.26,148213800
"209","AAPL",2006-10-13,76.879997,74.740002,75.630002,75.020001,171049200
"210","AAPL",2006-10-16,75.880001,74.790003,75.189999,75.399997,127173200
"211","AAPL",2006-10-17,75.27,74.039999,75.040002,74.289998,120231300
"212","AAPL",2006-10-18,75.370003,73.910003,74.750002,74.529997,283476900
"213","AAPL",2006-10-19,79.950001,78.16,79.259998,78.989999,378244300
"214","AAPL",2006-10-20,79.990002,78.669998,78.969998,79.950001,159853400
"215","AAPL",2006-10-23,81.899999,79.750003,79.990002,81.460002,208126800
"216","AAPL",2006-10-24,81.68,80.2,81.210003,81.049999,115803100
"217","AAPL",2006-10-25,82.000001,81.009998,81.349999,81.68,121303700
"218","AAPL",2006-10-26,82.600001,81.130001,81.899999,82.189999,108189200
"219","AAPL",2006-10-27,82.449998,80.010002,81.750002,80.409998,148741600
"220","AAPL",2006-10-30,80.900002,79.499997,79.990002,80.419998,124979400
"221","AAPL",2006-10-31,81.68,80.23,81.450002,81.08,125368600
"222","AAPL",2006-11-01,81.38,78.359998,81.1,79.160003,152798100
"223","AAPL",2006-11-02,79.32,78.500001,78.919997,78.979999,116370800
"224","AAPL",2006-11-03,79.529998,77.789998,79.360001,78.290003,107972200
"225","AAPL",2006-11-06,80.060003,78.429999,78.949998,79.710002,108644200
"226","AAPL",2006-11-07,80.999998,80.129998,80.449999,80.51,131483100
"227","AAPL",2006-11-08,82.689997,79.889999,80.020002,82.449998,172729200
"228","AAPL",2006-11-09,84.690002,82.119997,82.900002,83.339998,230763400
"229","AAPL",2006-11-10,83.599998,82.499999,83.550003,83.12,93466100
"230","AAPL",2006-11-13,84.449997,82.640002,83.220002,84.350001,112668500
"231","AAPL",2006-11-14,85.000003,83.899998,84.799998,85.000003,147238700
"232","AAPL",2006-11-15,85.899997,84,85.049997,84.050001,163830800
"233","AAPL",2006-11-16,86.299999,84.620001,84.87,85.609997,173485200
"234","AAPL",2006-11-17,85.939998,85.000003,85.139999,85.850002,116606000
"235","AAPL",2006-11-20,87.000002,85.200001,85.399999,86.470003,142698500
"236","AAPL",2006-11-21,88.599998,87.109998,87.419998,88.599998,155666700
"237","AAPL",2006-11-22,90.750001,87.850001,88.990001,90.309998,167985300
"238","AAPL",2006-11-24,93.080001,89.499999,89.53,91.630001,129669400
"239","AAPL",2006-11-27,93.160003,89.499999,92.510001,89.54,268709000
"240","AAPL",2006-11-28,91.970002,89.910002,90.359999,91.809999,259043400
"241","AAPL",2006-11-29,93.150002,90.250003,92.999999,91.799998,289270800
"242","AAPL",2006-11-30,92.679998,91.060001,92.210001,91.660002,217621600
"243","AAPL",2006-12-01,92.329997,90.099999,91.799998,91.320001,198769900
"244","AAPL",2006-12-04,92.049997,90.500002,91.88,91.120003,177384200
"245","AAPL",2006-12-05,92.329997,90.869997,91.650002,91.27,165709600
"246","AAPL",2006-12-06,91.390002,89.670003,90.639998,89.83,159546100
"247","AAPL",2006-12-07,90.500002,86.9,90.029998,87.040003,251206900
"248","AAPL",2006-12-08,89.390003,87.000002,87.23,88.259997,196069300
"249","AAPL",2006-12-11,89.300001,88.049999,88.899999,88.750002,124945100
"250","AAPL",2006-12-12,88.839997,85.530002,88.609999,86.140002,256655000
"251","AAPL",2006-12-13,89.070003,87.149999,87.949997,89.050002,214263000
"252","AAPL",2006-12-14,89.999997,88.259997,89.050002,88.549997,208082700
"253","AAPL",2006-12-15,89.219999,87.330003,89.020001,87.719998,184984800
"254","AAPL",2006-12-18,87.999998,84.59,87.630003,85.47,180394200
"255","AAPL",2006-12-19,86.680001,83.619998,84.729997,86.309999,227851400
"256","AAPL",2006-12-20,86.670001,84.739997,86.470003,84.759997,141922900
"257","AAPL",2006-12-21,85.48,82.199999,84.700003,82.900002,225899800
"258","AAPL",2006-12-22,84.040001,81.599998,83.460001,82.199999,153325900
"259","AAPL",2006-12-26,82.570001,80.890002,82.149998,81.510003,122672200
"260","AAPL",2006-12-27,82.000001,76.770001,78.15,81.520003,483938700
"261","AAPL",2006-12-28,81.249997,79.650001,80.22,80.870002,279969200
"262","AAPL",2006-12-29,85.399999,83.359999,83.949999,84.839999,269107300
"263","AAPL",2007-01-03,86.579999,81.899999,86.289999,83.800002,309579900
"264","AAPL",2007-01-04,85.949998,83.820003,84.050001,85.659998,211815100
"265","AAPL",2007-01-05,86.199997,84.400002,85.77,85.049997,208685400
"266","AAPL",2007-01-08,86.529998,85.280003,85.959998,85.47,199276700
"267","AAPL",2007-01-09,92.979999,85.15,86.450003,92.570003,837324600
"268","AAPL",2007-01-10,97.800002,93.450003,94.749999,96.999997,738220000
"269","AAPL",2007-01-11,96.779999,95.1,95.94,95.800003,360063200
"270","AAPL",2007-01-12,95.059999,93.229998,94.590002,94.620003,328172600
"271","AAPL",2007-01-16,97.250003,95.450002,95.68,97.099999,311019100
"272","AAPL",2007-01-17,97.599998,94.820001,97.560003,94.949997,411565000
"273","AAPL",2007-01-18,92.109999,89.050002,92.099998,89.070003,591151400
"274","AAPL",2007-01-19,89.650002,88.120001,88.629999,88.500003,341118400
"275","AAPL",2007-01-22,89.159998,85.649998,89.139997,86.789997,363506500
"276","AAPL",2007-01-23,87.51,85.510001,85.73,85.699999,301856100
"277","AAPL",2007-01-24,87.149999,86.080001,86.680001,86.700002,231953400
"278","AAPL",2007-01-25,88.500003,86.03,87.109998,86.249998,226493400
"279","AAPL",2007-01-26,87.369997,84.990003,87.109998,85.379998,246718500
"280","AAPL",2007-01-29,86.650001,85.530002,86.299999,85.939998,225416100
"281","AAPL",2007-01-30,86.489997,85.250002,86.430002,85.550002,144492600
"282","AAPL",2007-01-31,85.999999,84.350001,84.86,85.73,214017300
"283","AAPL",2007-02-01,86.269999,84.739997,86.229998,84.739997,166085500
"284","AAPL",2007-02-02,85.250002,83.7,84.120003,84.749997,155382500
"285","AAPL",2007-02-05,85.230001,83.939999,84.3,83.939999,144713100
"286","AAPL",2007-02-06,84.469997,82.860001,84.449997,84.149997,216098400
"287","AAPL",2007-02-07,86.380001,83.550003,84.479998,86.150002,266706300
"288","AAPL",2007-02-08,86.509997,85.409999,85.429999,86.180003,169757700
"289","AAPL",2007-02-09,86.199997,83.210002,85.880003,83.270003,215135200
"290","AAPL",2007-02-12,85.18,83.629998,84.430003,84.88,181017900
"291","AAPL",2007-02-13,85.290003,84.3,85.16,84.700003,145246500
"292","AAPL",2007-02-14,85.639997,84.57,84.630001,85.300003,126995400
"293","AAPL",2007-02-15,85.619997,84.779998,85.44,85.210001,90915300
"294","AAPL",2007-02-16,85.409999,84.660002,85.250002,84.829999,99967000
"295","AAPL",2007-02-20,86.160003,84.159997,84.650002,85.899997,154425600
"296","AAPL",2007-02-21,89.489999,85.959998,85.979999,89.199999,288828400
"297","AAPL",2007-02-22,90.810002,88.529997,90.800002,89.509999,209556200
"298","AAPL",2007-02-23,90.339998,88.849998,89.159998,89.070003,129473400
"299","AAPL",2007-02-26,89.999997,87.610003,89.84,88.510003,153962200
"300","AAPL",2007-02-27,87.079997,83.41,86.299999,83.929998,286453300
"301","AAPL",2007-02-28,85.600003,82.999997,82.999997,84.610001,229868800
"302","AAPL",2007-03-01,88.309999,83.750001,84.030001,87.060003,353882200
"303","AAPL",2007-03-02,87.540001,85.210001,86.770003,85.409999,215000100
"304","AAPL",2007-03-05,88.65,85.76,85.890003,86.32,209724900
"305","AAPL",2007-03-06,88.309999,87.399998,87.8,88.190002,180796700
"306","AAPL",2007-03-07,88.97,87.449999,88.049999,87.719998,156571100
"307","AAPL",2007-03-08,88.720001,87.459999,88.589998,87.999998,127752800
"308","AAPL",2007-03-09,88.849998,87.399998,88.800003,87.969997,112959000
"309","AAPL",2007-03-12,89.989997,87.989998,88.07,89.870001,182352100
"310","AAPL",2007-03-13,90.599998,88.400001,89.409997,88.400001,216972700
"311","AAPL",2007-03-14,89.999997,87.920003,88.599998,89.999997,199146500
"312","AAPL",2007-03-15,90.359999,89.310001,89.960003,89.570001,139874700
"313","AAPL",2007-03-16,89.989997,89.320002,89.54,89.590001,142926000
"314","AAPL",2007-03-19,91.549999,89.590001,90.240003,91.130003,178240300
"315","AAPL",2007-03-20,91.839999,91.060001,91.350001,91.479998,122229100
"316","AAPL",2007-03-21,94.000002,91.650002,91.990003,93.869999,171724000
"317","AAPL",2007-03-22,94.359997,92.999999,93.730002,93.960001,140373100
"318","AAPL",2007-03-23,94.069997,93.299999,93.35,93.519998,112721000
"319","AAPL",2007-03-26,95.899999,93.299999,93.990002,95.849998,216246800
"320","AAPL",2007-03-27,96.83,94.999998,95.710001,95.460002,233013200
"321","AAPL",2007-03-28,95.400001,93.150002,94.880002,93.239998,235584300
"322","AAPL",2007-03-29,94.19,92.230001,94.19,93.750003,181430900
"323","AAPL",2007-03-30,94.679997,92.75,94.280002,92.909997,150139500
"324","AAPL",2007-04-02,94.250001,93.02,94.139998,93.650001,125498100
"325","AAPL",2007-04-03,95.229997,93.760003,94.139998,94.5,145983600
"326","AAPL",2007-04-04,95.140001,94.129998,94.939997,94.270001,119196000
"327","AAPL",2007-04-05,94.679997,93.519998,94.119998,94.679997,88879000
"328","AAPL",2007-04-09,95.299998,93.04,95.210003,93.650001,103335400
"329","AAPL",2007-04-10,94.260001,93.410002,93.670001,94.250001,88116700
"330","AAPL",2007-04-11,93.950001,92.329997,93.9,92.590003,137254600
"331","AAPL",2007-04-12,92.310003,90.72,92.039997,92.190001,164168900
"332","AAPL",2007-04-13,91.400002,90.059999,90.899998,90.240003,179985400
"333","AAPL",2007-04-16,91.499998,90.250003,90.569997,91.430003,152258400
"334","AAPL",2007-04-17,92.300003,89.699997,92.000003,90.349998,187980100
"335","AAPL",2007-04-18,90.850003,89.600001,90.160001,90.4,116011000
"336","AAPL",2007-04-19,91.249999,89.83,90.190001,90.270003,106478400
"337","AAPL",2007-04-20,91.179997,90.550003,90.889997,90.969999,130694900
"338","AAPL",2007-04-23,93.799997,91.420003,91.59,93.509997,195072500
"339","AAPL",2007-04-24,96.390003,91.3,93.960001,93.239998,263813200
"340","AAPL",2007-04-25,95.400001,93.799997,94.23,95.349999,296786000
"341","AAPL",2007-04-26,102.500003,98.3,101.580002,98.839999,434444500
"342","AAPL",2007-04-27,99.949998,97.69,98.179997,99.919997,174850900
"343","AAPL",2007-04-30,101.000002,99.669998,100.090001,99.800001,154127400
"344","AAPL",2007-05-01,100.35,98.549999,99.590003,99.47,133130900
"345","AAPL",2007-05-02,100.539998,99.47,99.649998,100.390001,126286300
"346","AAPL",2007-05-03,101.449999,100.009999,100.730002,100.400002,144019400
"347","AAPL",2007-05-04,101.600002,100.499997,100.799997,100.809998,95496800
"348","AAPL",2007-05-07,104.349998,101.010002,101.079997,103.920002,215389300
"349","AAPL",2007-05-08,105.149997,103.419997,103.469998,105.060001,195999300
"350","AAPL",2007-05-09,106.959998,104.889997,104.909998,106.880003,179439400
"351","AAPL",2007-05-10,108.840001,105.920001,106.629997,107.34,299314400
"352","AAPL",2007-05-11,109.130001,106.780001,107.740003,108.739999,163424100
"353","AAPL",2007-05-14,110.000001,108.250001,109.619999,109.36,162986600
"354","AAPL",2007-05-15,110.199999,106.48,109.569998,107.519998,238628600
"355","AAPL",2007-05-16,108.830001,103.419997,108.530001,107.34,281691900
"356","AAPL",2007-05-17,109.869998,107.150002,107.150002,109.440001,183822800
"357","AAPL",2007-05-18,110.640002,109.770002,110.23,110.020001,155336300
"358","AAPL",2007-05-21,112.449997,110.050002,110.310001,111.98,159973100
"359","AAPL",2007-05-22,113.75,112.01,112.489998,113.539995,143102400
"360","AAPL",2007-05-23,115.000002,112.59,114.020006,112.889994,227843700
"361","AAPL",2007-05-24,114.460003,110.370003,112.810005,110.689997,221840500
"362","AAPL",2007-05-25,113.780001,111.500002,112,113.619997,158239900
"363","AAPL",2007-05-29,114.859999,112.690002,114.450003,114.35,161423500
"364","AAPL",2007-05-30,118.879997,113.529995,114.299999,118.769995,369611200
