,Symbol,Date,High,Low,Open,Close,Volume
72,JNJ,2006-03-30,59.65,59.20,59.22,59.35,7838600
73,JNJ,2006-03-31,59.73,59.06,59.45,59.22,9704000
74,JNJ,2006-04-03,59.76,59.12,59.49,59.17,9271700
75,JNJ,2006-04-04,59.31,58.75,59.27,58.82,9506700
76,JNJ,2006-04-05,58.98,58.31,58.60,58.40,8809200
77,JNJ,2006-04-06,58.74,58.11,58.40,58.50,6432000
78,JNJ,2006-04-07,58.72,57.70,58.45,57.83,8974300
79,JNJ,2006-04-10,57.91,57.52,57.85,57.71,9309100
80,JNJ,2006-04-11,58.02,57.32,57.71,57.75,9114500
81,JNJ,2006-04-12,57.99,57.76,57.85,57.87,6708200
82,JNJ,2006-04-13,58.00,57.53,57.84,57.91,7339900
83,JNJ,2006-04-17,57.82,57.46,57.68,57.65,8810800
84,JNJ,2006-04-18,58.14,57.67,57.70,58.13,12658300
85,JNJ,2006-04-19,58.38,57.85,58.28,58.02,9145600
86,JNJ,2006-04-20,58.50,58.02,58.06,58.22,7619600
87,JNJ,2006-04-21,58.60,58.06,58.50,58.37,10014200
88,JNJ,2006-04-24,58.61,58.19,58.51,58.33,8139300
89,JNJ,2006-04-25,58.45,58.12,58.32,58.21,8543400
90,JNJ,2006-04-26,58.64,58.29,58.38,58.54,10586700
91,JNJ,2006-04-27,58.92,58.20,58.20,58.65,11577800
92,JNJ,2006-04-28,58.79,58.50,58.65,58.61,8572000
93,JNJ,2006-05-01,58.78,58.55,58.71,58.59,7541800
94,JNJ,2006-05-02,58.96,58.60,58.77,58.67,5591900
95,JNJ,2006-05-03,58.70,58.24,58.53,58.35,9377700
96,JNJ,2006-05-04,58.47,58.19,58.44,58.26,7798600
97,JNJ,2006-05-05,58.82,58.35,58.50,58.70,7049700
98,JNJ,2006-05-08,58.88,58.65,58.70,58.71,5945200
99,JNJ,2006-05-09,58.79,58.32,58.70,58.36,7158300
100,JNJ,2006-05-10,58.49,58.25,58.40,58.32,7834700
101,JNJ,2006-05-11,59.07,58.60,58.66,58.84,9805800
102,JNJ,2006-05-12,59.25,58.40,58.40,58.83,10235800
103,JNJ,2006-05-15,60.01,58.90,58.97,59.97,10776200
104,JNJ,2006-05-16,60.48,59.85,59.96,60.25,8264500
105,JNJ,2006-05-17,60.79,59.95,60.00,60.13,13707900
